c;sdmu_h;d;NumGen;v;seed;mu_h;Npatches;runtime;generation;f_0;f_1;f_2;meanphh;meanpdh;varphh;varphd;file
0.6;0.01;1;100000000000000;0.6;336337020;0.01;4000;0;69000000;0.16075;0.56475;0.2745;0.50167;0.50036;0.0040643;0.0040866;hpcbatch_09_09_2016_103953/core_1324/sim_px_11_9_2016_123653_285303450
0.6;0.01;0;100000000000000;0.65;989791000;0.01;4000;0;62000000;0.018;0.30425;0.67775;0.84136;0.68723;0.00035288;0.0003301;hpcbatch_09_09_2016_103953/core_1325/sim_px_11_9_2016_123654_932181440
0.6;0.01;0.1;100000000000000;0.65;524666579;0.01;4000;0;50000000;0.043;0.425;0.532;0.73416;0.64116;0.00052226;0.00054946;hpcbatch_09_09_2016_103953/core_1326/sim_px_11_9_2016_123659_468972816
0.6;0.01;0.25;100000000000000;0.65;526493694;0.01;4000;0;65000000;0.02225;0.286;0.69175;0.85031;0.66382;0.00054444;0.00079312;hpcbatch_09_09_2016_103953/core_1327/sim_px_11_9_2016_123653_490780809
0.6;0.01;0.5;100000000000000;0.65;874326901;0.01;4000;0;53000000;0.03575;0.409;0.55525;0.71527;0.74645;0.00053272;0.00043492;hpcbatch_09_09_2016_103953/core_1328/sim_px_11_9_2016_123659_836854977
0.6;0.01;1;100000000000000;0.65;338715711;0.01;4000;0;54000000;0.1435;0.5565;0.3;0.50043;0.50073;0.0031088;0.0030487;hpcbatch_09_09_2016_103953/core_1329/sim_px_11_9_2016_123658_281287269
0.6;0.01;0;100000000000000;0.7;752751026;0.01;4000;0;61000000;0.003;0.1345;0.8625;0.96172;0.47511;0.00043478;0.00027588;hpcbatch_09_09_2016_103953/core_1330/sim_px_11_9_2016_123654_716502329
0.6;0.01;0.1;100000000000000;0.7;945602892;0.01;4000;0;65000000;0.006;0.15825;0.83575;0.94063;0.54314;0.00043356;0.0010848;hpcbatch_09_09_2016_103953/core_1331/sim_px_11_9_2016_123653_908621006
0.6;0.01;0.25;100000000000000;0.7;703799603;0.01;4000;0;67000000;0.01275;0.231;0.75625;0.88275;0.67904;0.00046557;0.00036656;hpcbatch_09_09_2016_103953/core_1332/sim_px_11_9_2016_123651_665310893
0.6;0.01;0.5;100000000000000;0.7;459489243;0.01;4000;0;68000000;0.0275;0.33375;0.63875;0.8038;0.69155;0.001152;0.00082838;hpcbatch_09_09_2016_103953/core_1333/sim_px_11_9_2016_123651_415483151
0.6;0.01;1;100000000000000;0.7;714096223;0.01;4000;0;67000000;0.1405;0.55625;0.30325;0.50115;0.49865;0.003972;0.0035675;hpcbatch_09_09_2016_103953/core_1334/sim_px_11_9_2016_123653_678404011
0.6;0.01;0;100000000000000;0.75;4348896;0.01;4000;0;67000000;0.001;0.04225;0.95675;0.98885;0.54375;7.6708e-05;0.00048724;hpcbatch_09_09_2016_103953/core_1335/sim_px_11_9_2016_123652_965799256
0.6;0.01;0.1;100000000000000;0.75;737616630;0.01;4000;0;60000000;0.002;0.10375;0.89425;0.96038;0.59795;0.00036491;0.00037256;hpcbatch_09_09_2016_103953/core_1336/sim_px_11_9_2016_123656_679823254
0.6;0.01;0.25;100000000000000;0.75;129062211;0.01;4000;0;74000000;0.00025;0.0535;0.94625;0.97493;0.70019;0.00029865;0.00042524;hpcbatch_09_09_2016_103953/core_1337/sim_px_11_9_2016_123658_11200207
0.6;0.01;0.5;100000000000000;0.75;635385975;0.01;4000;0;115000000;0.00075;0.034;0.96525;0.98389;0.77134;0.00012468;0.00045671;hpcbatch_09_09_2016_103953/core_1338/sim_px_11_9_2016_123657_596985376
0.6;0.01;1;100000000000000;0.75;716455488;0.01;4000;0;63000000;0.112;0.56525;0.32275;0.50118;0.50139;0.0035415;0.0034783;hpcbatch_09_09_2016_103953/core_1339/sim_px_11_9_2016_123656_679472022
0.6;0.01;0;100000000000000;0.8;971566452;0.01;4000;0;60000000;0.001;0.09625;0.90275;0.95254;0.71955;0.00033566;0.00051855;hpcbatch_09_09_2016_103953/core_1340/sim_px_11_9_2016_123655_892102177
0.6;0.01;0.1;100000000000000;0.8;257746361;0.01;4000;0;60000000;0.00475;0.1605;0.83475;0.92741;0.65356;0.000332;0.00059103;hpcbatch_09_09_2016_103953/core_1341/sim_px_11_9_2016_123657_222423924
0.6;0.01;0.25;100000000000000;0.8;408609270;0.01;4000;0;58000000;0.00975;0.21275;0.7775;0.89767;0.55494;0.00055834;0.00081803;hpcbatch_09_09_2016_103953/core_1342/sim_px_11_9_2016_123657_370567089
0.6;0.01;0.5;100000000000000;0.8;754382012;0.01;4000;0;63000000;0.001;0.07875;0.92025;0.96551;0.67116;0.00042971;0.00046356;hpcbatch_09_09_2016_103953/core_1343/sim_px_11_9_2016_123655_692129480
0.6;0.01;1;100000000000000;0.8;12300947;0.01;4000;0;67000000;0.0875;0.59475;0.31775;0.50119;0.50067;0.0035194;0.0034688;hpcbatch_09_09_2016_103953/core_1344/sim_px_11_9_2016_123655_934474162
0.6;0.01;0;100000000000000;0.85;510668502;0.01;4000;0;55000000;0.003;0.17575;0.82125;0.90665;0.68613;0.00035888;0.00034438;hpcbatch_09_09_2016_103953/core_1345/sim_px_11_9_2016_123658_394235773
0.6;0.01;0.1;100000000000000;0.85;989059957;0.01;4000;0;60000000;0.00125;0.1385;0.86025;0.93722;0.65509;0.00021396;0.00042571;hpcbatch_09_09_2016_103953/core_1346/sim_px_11_9_2016_123656_954543388
0.6;0.01;0.25;100000000000000;0.85;281994873;0.01;4000;0;96000000;0;0.0255;0.9745;0.98827;0.67263;0.00012372;0.0015757;hpcbatch_09_09_2016_103953/core_1347/sim_px_11_9_2016_123651_243891722
0.6;0.01;0.5;100000000000000;0.85;392426643;0.01;4000;0;65000000;0.002;0.13025;0.86775;0.93127;0.66544;0.00027485;0.00044511;hpcbatch_09_09_2016_103953/core_1348/sim_px_11_9_2016_123655_355903971
0.6;0.01;1;100000000000000;0.85;51109031;0.01;4000;0;73000000;0.07725;0.58975;0.333;0.50075;0.50094;0.0038056;0.0037992;hpcbatch_09_09_2016_103953/core_1349/sim_px_11_9_2016_123654_14403841
0.6;0.01;0;100000000000000;0.9;138611342;0.01;4000;0;47000000;0.0005;0.08825;0.91125;0.96528;0.54608;0.00022819;0.00033889;hpcbatch_09_09_2016_103953/core_1350/sim_px_11_9_2016_123702_80712653
0.6;0.01;0.1;100000000000000;0.9;966658507;0.01;4000;0;58000000;0;0.087;0.913;0.96336;0.62234;0.00023532;0.00024309;hpcbatch_09_09_2016_103953/core_1351/sim_px_11_9_2016_123658_828593219
0.6;0.01;0.25;100000000000000;0.9;844899810;0.01;4000;0;59000000;0.00125;0.104;0.89475;0.95055;0.70106;0.00017874;0.0010568;hpcbatch_09_09_2016_103953/core_1352/sim_px_11_9_2016_123657_808710974
0.6;0.01;0.5;100000000000000;0.9;368071389;0.01;4000;0;56000000;0.0055;0.23425;0.76025;0.86069;0.72656;0.00037425;0.00057155;hpcbatch_09_09_2016_103953/core_1353/sim_px_11_9_2016_123700_310614220
0.6;0.01;1;100000000000000;0.9;323927733;0.01;4000;0;50000000;0.05675;0.59125;0.352;0.50054;0.50127;0.0024338;0.0024875;hpcbatch_09_09_2016_103953/core_1354/sim_px_11_9_2016_123702_267939813
0.6;0.01;0;100000000000000;0.95;147980712;0.01;4000;0;64000000;0;0.02875;0.97125;0.98893;0.62497;7.5254e-05;0.0012401;hpcbatch_09_09_2016_103953/core_1355/sim_px_11_9_2016_123656_108669114
0.6;0.01;0.1;100000000000000;0.95;149371932;0.01;4000;0;60000000;0;0.022;0.978;0.99177;0.42012;5.1864e-05;0.00027476;hpcbatch_09_09_2016_103953/core_1356/sim_px_11_9_2016_123658_14074468
0.6;0.01;0.25;100000000000000;0.95;564664972;0.01;4000;0;70000000;0.0005;0.028;0.9715;0.98763;0.64637;7.503e-05;0.00037869;hpcbatch_09_09_2016_103953/core_1357/sim_px_11_9_2016_123652_528868039
0.6;0.01;0.5;100000000000000;0.95;358532894;0.01;4000;0;71000000;0.0005;0.0255;0.974;0.98884;0.52545;9.3461e-05;0.00065512;hpcbatch_09_09_2016_103953/core_1358/sim_px_11_9_2016_123652_318326411
0.6;0.01;1;100000000000000;0.95;864168355;0.01;4000;0;62000000;0.03125;0.60175;0.367;0.50378;0.50052;0.0028907;0.0027643;hpcbatch_09_09_2016_103953/core_1359/sim_px_11_9_2016_123658_826723400
0.6;0.01;0;100000000000000;1;186008295;0.01;4000;0;67000000;0;0.02325;0.97675;0.99183;0.51201;5.558e-05;0.0010658;hpcbatch_09_09_2016_103953/core_1360/sim_px_11_9_2016_123655_102821648
0.6;0.01;0.1;100000000000000;1;494575081;0.01;4000;0;62000000;0;0.01825;0.98175;0.98927;0.66785;7.4876e-05;0.00063575;hpcbatch_09_09_2016_103953/core_1361/sim_px_11_9_2016_123655_377607299
0.6;0.01;0.25;100000000000000;1;67724957;0.01;4000;0;76000000;0;0.02125;0.97875;0.99211;0.54929;5.6625e-05;0.00046005;hpcbatch_09_09_2016_103953/core_1362/sim_px_11_9_2016_123658_10270529
0.6;0.01;0.5;100000000000000;1;955061983;0.01;4000;0;117000000;0;0.0285;0.9715;0.98654;0.61535;0.0001478;0.0010839;hpcbatch_09_09_2016_103953/core_1363/sim_px_11_9_2016_123659_858441455
0.6;0.01;1;100000000000000;1;698339642;0.01;4000;0;62000000;0;0.6305;0.3695;0.49988;0.5002;0.0025511;0.002588;hpcbatch_09_09_2016_103953/core_1364/sim_px_11_9_2016_123658_661355565
0.65;0.01;0;100000000000000;0;678035548;0.01;4000;0;57000000;0.525;0.4195;0.0555;0.37764;0.24532;0.00019836;0.00049219;hpcbatch_09_09_2016_103953/core_1365/sim_px_11_9_2016_123657_621052754
0.65;0.01;0.1;100000000000000;0;277857750;0.01;4000;0;60000000;0.432;0.47875;0.08925;0.36954;0.32441;0.0032787;0.0010931;hpcbatch_09_09_2016_103953/core_1366/sim_px_11_9_2016_123657_222434647
0.65;0.01;0.25;100000000000000;0;296148702;0.01;4000;0;60000000;0.55575;0.39175;0.0525;0.23853;0.27549;0.00082651;0.000866;hpcbatch_09_09_2016_103953/core_1367/sim_px_11_9_2016_123656_256437710
0.65;0.01;0.5;100000000000000;0;904244592;0.01;4000;0;59000000;0.46625;0.45075;0.083;0.33845;0.31341;0.00085454;0.0018182;hpcbatch_09_09_2016_103953/core_1368/sim_px_11_9_2016_123658_826223419
0.65;0.01;1;100000000000000;0;135253365;0.01;4000;0;65000000;0.266;0.529;0.205;0.49934;0.50055;0.0040046;0.0040046;hpcbatch_09_09_2016_103953/core_1369/sim_px_11_9_2016_123657_99546468
0.65;0.01;0;100000000000000;0.05;530884453;0.01;4000;0;57000000;0.45575;0.45325;0.091;0.37566;0.30994;0.00058929;0.00049789;hpcbatch_09_09_2016_103953/core_1370/sim_px_11_9_2016_123658_396560712
0.65;0.01;0.1;100000000000000;0.05;88064295;0.01;4000;0;58000000;0.5155;0.42025;0.06425;0.31845;0.2768;0.00056239;0.0010154;hpcbatch_09_09_2016_103953/core_1371/sim_px_11_9_2016_123658_10681557
0.65;0.01;0.25;100000000000000;0.05;441105267;0.01;4000;0;90000000;0.583;0.37225;0.04475;0.42084;0.19006;0.0025813;0.001526;hpcbatch_09_09_2016_103953/core_1372/sim_px_11_9_2016_123653_404513238
0.65;0.01;0.5;100000000000000;0.05;454361157;0.01;4000;0;66000000;0.40775;0.4885;0.10375;0.32967;0.3919;0.00081536;0.0012938;hpcbatch_09_09_2016_103953/core_1373/sim_px_11_9_2016_123655_377979102
0.65;0.01;1;100000000000000;0.05;429141981;0.01;4000;0;65000000;0.2655;0.52675;0.20775;0.50063;0.50055;0.0040439;0.0039721;hpcbatch_09_09_2016_103953/core_1374/sim_px_11_9_2016_123657_370555146
0.65;0.01;0;100000000000000;0.1;410511240;0.01;4000;0;54000000;0.4795;0.43875;0.08175;0.40061;0.28061;0.00062806;0.0013861;hpcbatch_09_09_2016_103953/core_1375/sim_px_11_9_2016_123700_311501632
0.65;0.01;0.1;100000000000000;0.1;116277948;0.01;4000;0;46000000;0.45325;0.4595;0.08725;0.38764;0.30856;0.00085784;0.00045916;hpcbatch_09_09_2016_103953/core_1376/sim_px_11_9_2016_123702_997792155
0.65;0.01;0.25;100000000000000;0.1;423825840;0.01;4000;0;57000000;0.392;0.49375;0.11425;0.35406;0.38566;0.0012493;0.0012851;hpcbatch_09_09_2016_103953/core_1377/sim_px_11_9_2016_123659_360908836
0.65;0.01;0.5;100000000000000;0.1;989282094;0.01;4000;0;53000000;0.3445;0.5145;0.141;0.39446;0.42435;0.00094324;0.0018808;hpcbatch_09_09_2016_103953/core_1378/sim_px_11_9_2016_123701_952053867
0.65;0.01;1;100000000000000;0.1;135967168;0.01;4000;0;49000000;0.26175;0.5395;0.19875;0.49936;0.49936;0.003069;0.0032657;hpcbatch_09_09_2016_103953/core_1379/sim_px_11_9_2016_123702_997735086
0.65;0.01;0;100000000000000;0.15;759954999;0.01;4000;0;60000000;0.3215;0.52375;0.15475;0.46237;0.39102;0.0011138;0.0004588;hpcbatch_09_09_2016_103953/core_1380/sim_px_11_9_2016_123657_723754663
0.65;0.01;0.1;100000000000000;0.15;108526743;0.01;4000;0;58000000;0.378;0.501;0.121;0.39021;0.37637;0.00070925;0.00066927;hpcbatch_09_09_2016_103953/core_1381/sim_px_11_9_2016_123658_11494004
0.65;0.01;0.25;100000000000000;0.15;842249110;0.01;4000;0;66000000;0.4045;0.487;0.1085;0.36261;0.35701;0.00065691;0.00030776;hpcbatch_09_09_2016_103953/core_1382/sim_px_11_9_2016_123653_805822138
0.65;0.01;0.5;100000000000000;0.15;255156499;0.01;4000;0;70000000;0.355;0.53125;0.11375;0.27009;0.46361;0.00096223;0.002044;hpcbatch_09_09_2016_103953/core_1383/sim_px_11_9_2016_123653_199086763
0.65;0.01;1;100000000000000;0.15;572091429;0.01;4000;0;64000000;0.2525;0.53475;0.21275;0.50107;0.5013;0.003906;0.0040097;hpcbatch_09_09_2016_103953/core_1384/sim_px_11_9_2016_123657_393176885
0.65;0.01;0;100000000000000;0.2;165350066;0.01;4000;0;65000000;0.28525;0.53475;0.18;0.40434;0.49105;0.002033;0.001048;hpcbatch_09_09_2016_103953/core_1385/sim_px_11_9_2016_123655_100297718
0.65;0.01;0.1;100000000000000;0.2;330892701;0.01;4000;0;54000000;0.3355;0.51725;0.14725;0.36195;0.44835;0.00033246;0.00097564;hpcbatch_09_09_2016_103953/core_1386/sim_px_11_9_2016_123701_249153793
0.65;0.01;0.25;100000000000000;0.2;196289658;0.01;4000;0;69000000;0.33575;0.52325;0.141;0.37306;0.43092;0.0015182;0.00087892;hpcbatch_09_09_2016_103953/core_1387/sim_px_11_9_2016_123659_120822087
0.65;0.01;0.5;100000000000000;0.2;617054736;0.01;4000;0;104000000;0.301;0.54375;0.15525;0.2967;0.52553;0.00038072;0.0025792;hpcbatch_09_09_2016_103953/core_1388/sim_px_11_9_2016_123702_580598317
0.65;0.01;1;100000000000000;0.2;915825721;0.01;4000;0;59000000;0.231;0.552;0.217;0.49958;0.50063;0.0036995;0.0036155;hpcbatch_09_09_2016_103953/core_1389/sim_px_11_9_2016_123659_859474327
0.65;0.01;0;100000000000000;0.25;613217555;0.01;4000;0;58000000;0.30175;0.5275;0.17075;0.3987;0.46841;0.0016573;0.00051444;hpcbatch_09_09_2016_103953/core_1390/sim_px_11_9_2016_123658_577220877
0.65;0.01;0.1;100000000000000;0.25;257039495;0.01;4000;0;59000000;0.25975;0.54625;0.194;0.40068;0.52198;0.001026;0.0009644;hpcbatch_09_09_2016_103953/core_1391/sim_px_11_9_2016_123659_139490249
0.65;0.01;0.25;100000000000000;0.25;708529811;0.01;4000;0;56000000;0.25;0.54175;0.20825;0.4479;0.50382;0.0004283;0.00064455;hpcbatch_09_09_2016_103953/core_1392/sim_px_11_9_2016_123659_673953312
0.65;0.01;0.5;100000000000000;0.25;927324681;0.01;4000;0;62000000;0.2295;0.543;0.2275;0.42864;0.59006;0.00095983;0.0031059;hpcbatch_09_09_2016_103953/core_1393/sim_px_11_9_2016_123656_870119965
0.65;0.01;1;100000000000000;0.25;175898894;0.01;4000;0;65000000;0.241;0.547;0.212;0.49914;0.50099;0.004189;0.0041634;hpcbatch_09_09_2016_103953/core_1394/sim_px_11_9_2016_123657_100482743
0.65;0.01;0;100000000000000;0.3;605508148;0.01;4000;0;52000000;0.1875;0.52825;0.28425;0.51679;0.60145;0.00097852;0.0011005;hpcbatch_09_09_2016_103953/core_1395/sim_px_11_9_2016_123659_488799160
0.65;0.01;0.1;100000000000000;0.3;790847174;0.01;4000;0;57000000;0.194;0.5375;0.2685;0.46923;0.59953;0.0013051;0.0019305;hpcbatch_09_09_2016_103953/core_1396/sim_px_11_9_2016_123659_755074613
0.65;0.01;0.25;100000000000000;0.3;144679894;0.01;4000;0;87000000;0.20025;0.54925;0.2505;0.45363;0.59878;0.0018013;0.0022898;hpcbatch_09_09_2016_103953/core_1397/sim_px_11_9_2016_123655_98949101
0.65;0.01;0.5;100000000000000;0.3;759020115;0.01;4000;0;62000000;0.19025;0.544;0.26575;0.51354;0.55363;0.00087967;0.0025278;hpcbatch_09_09_2016_103953/core_1398/sim_px_11_9_2016_123658_682733960
0.65;0.01;1;100000000000000;0.3;450034064;0.01;4000;0;69000000;0.2335;0.53875;0.22775;0.50092;0.49988;0.0042012;0.0043691;hpcbatch_09_09_2016_103953/core_1399/sim_px_11_9_2016_123657_371337660
0.65;0.01;0;100000000000000;0.35;353458211;0.01;4000;0;47000000;0.149;0.523;0.328;0.53682;0.65848;0.00028372;0.0057089;hpcbatch_09_09_2016_103953/core_1400/sim_px_11_9_2016_123703_294863309
0.65;0.01;0.1;100000000000000;0.35;393411739;0.01;4000;0;55000000;0.14325;0.51175;0.345;0.59892;0.59039;0.00070741;0.0013213;hpcbatch_09_09_2016_103953/core_1401/sim_px_11_9_2016_123701_249694798
0.65;0.01;0.25;100000000000000;0.35;444184998;0.01;4000;0;59000000;0.16075;0.543;0.29625;0.54295;0.59345;0.002749;0.00035753;hpcbatch_09_09_2016_103953/core_1402/sim_px_11_9_2016_123659_363451301
0.65;0.01;0.5;100000000000000;0.35;386961199;0.01;4000;0;54000000;0.1645;0.55275;0.28275;0.52071;0.59151;0.0020981;0.00063119;hpcbatch_09_09_2016_103953/core_1403/sim_px_11_9_2016_123702_288843631
0.65;0.01;1;100000000000000;0.35;394730131;0.01;4000;0;53000000;0.22075;0.5355;0.24375;0.5011;0.49939;0.0032046;0.0032556;hpcbatch_09_09_2016_103953/core_1404/sim_px_11_9_2016_123703_294488204
0.65;0.01;0;100000000000000;0.4;883789660;0.01;4000;0;61000000;0.08875;0.5035;0.40775;0.65546;0.63577;0.00070889;0.0007631;hpcbatch_09_09_2016_103953/core_1405/sim_px_11_9_2016_123658_826155846
0.65;0.01;0.1;100000000000000;0.4;155496626;0.01;4000;0;58000000;0.12575;0.53775;0.3365;0.58145;0.61339;0.0039092;0.0018138;hpcbatch_09_09_2016_103953/core_1406/sim_px_11_9_2016_123659_118406344
0.65;0.01;0.25;100000000000000;0.4;169054522;0.01;4000;0;63000000;0.1475;0.53375;0.31875;0.51778;0.62978;0.0025173;0.0010721;hpcbatch_09_09_2016_103953/core_1407/sim_px_11_9_2016_123656_109002530
0.65;0.01;0.5;100000000000000;0.4;818397030;0.01;4000;0;66000000;0.1195;0.52125;0.35925;0.56802;0.67392;0.0032208;0.0015878;hpcbatch_09_09_2016_103953/core_1408/sim_px_11_9_2016_123655_781329425
0.65;0.01;1;100000000000000;0.4;267084123;0.01;4000;0;62000000;0.21125;0.554;0.23475;0.5017;0.50051;0.0038872;0.0038346;hpcbatch_09_09_2016_103953/core_1409/sim_px_11_9_2016_123701_186794961
0.65;0.01;0;100000000000000;0.45;344436105;0.01;4000;0;63000000;0.06875;0.45975;0.4715;0.73413;0.57074;0.00065787;0.00084888;hpcbatch_09_09_2016_103953/core_1410/sim_px_11_9_2016_123657_309742147
0.65;0.01;0.1;100000000000000;0.45;25999569;0.01;4000;0;57000000;0.09475;0.47975;0.4255;0.67034;0.66243;0.0015469;0.00059216;hpcbatch_09_09_2016_103953/core_1411/sim_px_11_9_2016_123658_848637066
0.65;0.01;0.25;100000000000000;0.45;544384087;0.01;4000;0;74000000;0.10075;0.50925;0.39;0.60634;0.69411;0.00054542;0.0023943;hpcbatch_09_09_2016_103953/core_1412/sim_px_11_9_2016_123659_468724591
0.65;0.01;0.5;100000000000000;0.45;90981841;0.01;4000;0;99000000;0.081;0.48725;0.43175;0.59943;0.76435;0.00082055;0.0006982;hpcbatch_09_09_2016_103953/core_1413/sim_px_11_9_2016_123707_70138279
0.65;0.01;1;100000000000000;0.45;372112222;0.01;4000;0;60000000;0.1975;0.5415;0.261;0.5002;0.50003;0.0036351;0.0036215;hpcbatch_09_09_2016_103953/core_1414/sim_px_11_9_2016_123701_249384046
0.65;0.01;0;100000000000000;0.5;935677363;0.01;4000;0;57000000;0.05425;0.43325;0.5125;0.74324;0.64921;0.0031334;0.0050287;hpcbatch_09_09_2016_103953/core_1415/sim_px_11_9_2016_123659_859313934
0.65;0.01;0.1;100000000000000;0.5;159905437;0.01;4000;0;58000000;0.0805;0.475;0.4445;0.69925;0.5887;0.00089905;0.0005168;hpcbatch_09_09_2016_103953/core_1416/sim_px_11_9_2016_123701_101791491
0.65;0.01;0.25;100000000000000;0.5;906926583;0.01;4000;0;64000000;0.07175;0.48025;0.448;0.66473;0.68813;0.00091728;0.00046944;hpcbatch_09_09_2016_103953/core_1417/sim_px_11_9_2016_123656_869891635
0.65;0.01;0.5;100000000000000;0.5;797301797;0.01;4000;0;58000000;0.10025;0.49925;0.4005;0.61434;0.65561;0.00073505;0.001651;hpcbatch_09_09_2016_103953/core_1418/sim_px_11_9_2016_123701_739670511
0.65;0.01;1;100000000000000;0.5;254872175;0.01;4000;0;67000000;0.1805;0.558;0.2615;0.50114;0.4999;0.004021;0.0038088;hpcbatch_09_09_2016_103953/core_1419/sim_px_11_9_2016_123658_199581343
0.65;0.01;0;100000000000000;0.55;907782655;0.01;4000;0;55000000;0.073;0.49075;0.43625;0.67048;0.6456;0.00061269;0.00041736;hpcbatch_09_09_2016_103953/core_1420/sim_px_11_9_2016_123700_862794585
0.65;0.01;0.1;100000000000000;0.55;972548164;0.01;4000;0;58000000;0.038;0.3665;0.5955;0.80117;0.65056;0.000702;0.00040174;hpcbatch_09_09_2016_103953/core_1421/sim_px_11_9_2016_123700_866461268
0.65;0.01;0.25;100000000000000;0.55;528754556;0.01;4000;0;87000000;0.0275;0.316;0.6565;0.85535;0.60486;0.0024072;0.00086938;hpcbatch_09_09_2016_103953/core_1422/sim_px_11_9_2016_123656_448983716
0.65;0.01;0.5;100000000000000;0.55;552553189;0.01;4000;0;67000000;0.05225;0.41;0.53775;0.74683;0.68194;0.0032107;0.0014281;hpcbatch_09_09_2016_103953/core_1423/sim_px_11_9_2016_123657_389107572
0.65;0.01;1;100000000000000;0.55;779158573;0.01;4000;0;69000000;0.1745;0.55925;0.26625;0.49946;0.49875;0.0041866;0.0040106;hpcbatch_09_09_2016_103953/core_1424/sim_px_11_9_2016_123658_688961989
0.65;0.01;0;100000000000000;0.6;287592489;0.01;4000;0;57000000;0.0345;0.37675;0.58875;0.8356;0.50046;0.0012001;0.003843;hpcbatch_09_09_2016_103953/core_1425/sim_px_11_9_2016_123701_186964643
0.65;0.01;0.1;100000000000000;0.6;456798418;0.01;4000;0;51000000;0.03125;0.36275;0.606;0.80248;0.62064;0.0010122;0.00018682;hpcbatch_09_09_2016_103953/core_1426/sim_px_11_9_2016_123703_314676075
0.65;0.01;0.25;100000000000000;0.6;560478262;0.01;4000;0;60000000;0.0525;0.43925;0.50825;0.67543;0.77097;0.00030534;0.00092839;hpcbatch_09_09_2016_103953/core_1427/sim_px_11_9_2016_123700_483958204
0.65;0.01;0.5;100000000000000;0.6;365812828;0.01;4000;0;56000000;0.071;0.4695;0.4595;0.64715;0.69562;0.0006017;0.00056797;hpcbatch_09_09_2016_103953/core_1428/sim_px_11_9_2016_123702_288633795
0.65;0.01;1;100000000000000;0.6;643651495;0.01;4000;0;55000000;0.16325;0.5515;0.28525;0.49854;0.50023;0.0032031;0.0032694;hpcbatch_09_09_2016_103953/core_1429/sim_px_11_9_2016_123703_607879916
0.65;0.01;0;100000000000000;0.65;706104670;0.01;4000;0;59000000;0.0235;0.32325;0.65325;0.81223;0.7178;0.00052789;0.00048887;hpcbatch_09_09_2016_103953/core_1430/sim_px_11_9_2016_123700_648772215
0.65;0.01;0.1;100000000000000;0.65;176139902;0.01;4000;0;63000000;0.011;0.2445;0.7445;0.89909;0.61071;0.00059564;0.0023696;hpcbatch_09_09_2016_103953/core_1431/sim_px_11_9_2016_123659_118913645
0.65;0.01;0.25;100000000000000;0.65;234286521;0.01;4000;0;62000000;0.03;0.3575;0.6125;0.80155;0.65414;0.00039209;0.00026178;hpcbatch_09_09_2016_103953/core_1432/sim_px_11_9_2016_123658_198315852
0.65;0.01;0.5;100000000000000;0.65;799458957;0.01;4000;0;70000000;0.03225;0.37375;0.594;0.7654;0.74567;0.00046377;0.00078399;hpcbatch_09_09_2016_103953/core_1433/sim_px_11_9_2016_123656_765777196
0.65;0.01;1;100000000000000;0.65;5736781;0.01;4000;0;66000000;0.1465;0.56175;0.29175;0.50203;0.50057;0.0038015;0.00385;hpcbatch_09_09_2016_103953/core_1434/sim_px_11_9_2016_123658_848332747
0.65;0.01;0;100000000000000;0.7;298637787;0.01;4000;0;62000000;0.0135;0.273;0.7135;0.86302;0.66161;0.00046494;0.00065402;hpcbatch_09_09_2016_103953/core_1435/sim_px_11_9_2016_123658_218683489
0.65;0.01;0.1;100000000000000;0.7;828764816;0.01;4000;0;55000000;0.02;0.315;0.665;0.83965;0.63479;0.00097663;0.00035575;hpcbatch_09_09_2016_103953/core_1436/sim_px_11_9_2016_123702_710786984
0.65;0.01;0.25;100000000000000;0.7;564588657;0.01;4000;0;79000000;0.00175;0.0935;0.90475;0.96016;0.68302;0.00073438;0.0005698;hpcbatch_09_09_2016_103953/core_1437/sim_px_11_9_2016_123659_468925159
0.65;0.01;0.5;100000000000000;0.7;514855530;0.01;4000;0;57000000;0.039;0.42525;0.53575;0.71156;0.68511;0.00063908;0.00086634;hpcbatch_09_09_2016_103953/core_1438/sim_px_11_9_2016_123702_421116609
0.65;0.01;1;100000000000000;0.7;517606718;0.01;4000;0;67000000;0.1275;0.567;0.3055;0.49955;0.50018;0.003959;0.0038561;hpcbatch_09_09_2016_103953/core_1439/sim_px_11_9_2016_123700_479457476
0.65;0.01;0;100000000000000;0.75;859874947;0.01;4000;0;60000000;0.003;0.1545;0.8425;0.93689;0.62908;0.000391;0.00018934;hpcbatch_09_09_2016_103953/core_1440/sim_px_11_9_2016_123701_781322094
0.65;0.01;0.1;100000000000000;0.75;930513770;0.01;4000;0;56000000;0.0155;0.316;0.6685;0.79952;0.75978;0.00025111;0.00045102;hpcbatch_09_09_2016_103953/core_1441/sim_px_11_9_2016_123702_792099119
0.65;0.01;0.25;100000000000000;0.75;179309450;0.01;4000;0;58000000;0.014;0.27475;0.71125;0.86603;0.60243;0.0002125;0.0010979;hpcbatch_09_09_2016_103953/core_1442/sim_px_11_9_2016_123702_122400802
0.65;0.01;0.5;100000000000000;0.75;926439168;0.01;4000;0;61000000;0.00575;0.15025;0.844;0.93479;0.6401;0.00038001;0.00086713;hpcbatch_09_09_2016_103953/core_1443/sim_px_11_9_2016_123701_887055371
0.65;0.01;1;100000000000000;0.75;490453473;0.01;4000;0;95000000;0.1225;0.574;0.3035;0.50166;0.50067;0.0052601;0.0052626;hpcbatch_09_09_2016_103953/core_1444/sim_px_11_9_2016_123658_392551583
