phhinit;c;pdhinit;d;v;time;vh_1;vd_1;vd_0;rdd;pdh;rhd;rhh;f_1;f_0;phh;vh_2;file
0.5;0.51;0.5;0.5;0.87;1000000;1.52385;0.68985;1.07657;5.47529e-07;0.904922;3.09968e-05;0.257827;0.000175;5.04232e-07;0.9999;0.999981;./core_1087/iter_freqdep_13_9_2016_152734_646739208
0.5;0.51;0.5;1;0.87;1000000;1.61057;0.791237;1.09584;-0;0.832336;-0;-0;0.000190111;2.53585e-09;0.9999;0.999962;./core_1087/iter_freqdep_13_9_2016_152912_505333864
0.5;0.53;0.5;0.05;0.87;1000000;1.42905;0.594372;1.01199;5.2724e-07;0.950488;7.51978e-05;0.650689;0.00017034;4.8489e-07;0.9999;0.999998;./core_1088/iter_freqdep_13_9_2016_142558_721795646
0.5;0.53;0.5;0.1;0.87;1000000;1.44059;0.606047;1.02318;5.41022e-07;0.946548;6.91908e-05;0.596034;0.000170853;4.98002e-07;0.9999;0.999996;./core_1088/iter_freqdep_13_9_2016_143449_482300204
0.5;0.53;0.5;0.2;0.87;1000000;1.46331;0.629081;1.04325;5.60391e-07;0.938156;5.81973e-05;0.496906;0.000172012;5.16449e-07;0.9999;0.999992;./core_1088/iter_freqdep_13_9_2016_144353_277493745
0.5;0.53;0.5;0.5;0.87;1000000;1.52819;0.695755;1.08561;5.3858e-07;0.907451;3.14631e-05;0.261794;0.000176904;4.9555e-07;0.9999;0.99998;./core_1088/iter_freqdep_13_9_2016_145247_748395373
0.5;0.53;0.5;1;0.87;1000000;1.61942;0.801783;1.11045;-0;0.828889;-0;-0;0.000193447;2.59399e-09;0.9999;0.999959;./core_1088/iter_freqdep_13_9_2016_150122_828396026
0.5;0.55;0.5;0.05;0.87;1000000;1.42884;0.595623;1.01302;4.94149e-07;0.954021;7.66336e-05;0.663729;0.000172073;4.53364e-07;0.9999;0.999998;./core_1088/iter_freqdep_13_9_2016_150842_18225661
0.5;0.55;0.5;0.1;0.87;1000000;1.44082;0.607893;1.02524;5.07122e-07;0.950346;7.04706e-05;0.607575;0.00017256;4.65652e-07;0.9999;0.999996;./core_1088/iter_freqdep_13_9_2016_151529_833768089
0.5;0.55;0.5;0.2;0.87;1000000;1.46451;0.632036;1.04728;5.29442e-07;0.942091;5.9211e-05;0.50592;0.000173703;4.86822e-07;0.9999;0.999992;./core_1088/iter_freqdep_13_9_2016_152056_988769612
0.5;0.55;0.5;0.5;0.87;1000000;1.53254;0.701642;1.09462;5.29596e-07;0.909932;3.19318e-05;0.265785;0.000178805;4.8686e-07;0.9999;0.999979;./core_1088/iter_freqdep_13_9_2016_152533_728549872
0.5;0.55;0.5;1;0.87;1000000;1.62826;0.812336;1.12506;-0;0.824957;-0;-0;0.000196927;2.65617e-09;0.9999;0.999957;./core_1088/iter_freqdep_13_9_2016_152757_41460407
0.5;0.57;0.5;0.05;0.87;1000000;1.42863;0.596875;1.01405;4.60036e-07;0.957581;7.80904e-05;0.676976;0.000173797;4.21061e-07;0.9999;0.999998;./core_1089/iter_freqdep_13_9_2016_142505_462862724
0.5;0.57;0.5;0.1;0.87;1000000;1.44105;0.60974;1.0273;4.72182e-07;0.954175;7.17674e-05;0.619285;0.000174256;4.32514e-07;0.9999;0.999996;./core_1089/iter_freqdep_13_9_2016_143156_400536725
0.5;0.57;0.5;0.2;0.87;1000000;1.46571;0.63499;1.05129;4.97462e-07;0.946062;6.02356e-05;0.515043;0.00017538;4.56387e-07;0.9999;0.999991;./core_1089/iter_freqdep_13_9_2016_144040_807600157
0.5;0.57;0.5;0.5;0.87;1000000;1.53688;0.70751;1.10361;5.20557e-07;0.912369;3.2403e-05;0.269802;0.000180701;4.78145e-07;0.9999;0.999978;./core_1089/iter_freqdep_13_9_2016_144930_296255459
0.5;0.57;0.5;1;0.87;1000000;1.63711;0.822907;1.1397;-0;0.820515;-0;-0;0.00020057;2.72294e-09;0.9999;0.999954;./core_1089/iter_freqdep_13_9_2016_145800_459079161
0.5;0.59;0.5;0.05;0.87;1000000;1.42841;0.598129;1.01508;4.2486e-07;0.961172;7.95687e-05;0.690436;0.000175511;3.8795e-07;0.9999;0.999998;./core_1089/iter_freqdep_13_9_2016_150543_150119953
0.5;0.59;0.5;0.1;0.87;638;1.50968;0.565986;1.02801;5.60691e-07;0.750495;8.06615e-06;0.6313;3.24193e-05;1.37929e-06;0.9999;0.999999;./core_1089/iter_freqdep_13_9_2016_151314_665859738
0.5;0.59;0.5;0.2;0.87;1000000;1.46689;0.637943;1.0553;4.64395e-07;0.950077;6.12715e-05;0.524276;0.000177042;4.25098e-07;0.9999;0.999991;./core_1089/iter_freqdep_13_9_2016_151315_226849012
0.5;0.59;0.5;0.5;0.87;1000000;1.54123;0.713362;1.11258;5.11444e-07;0.914768;3.28767e-05;0.273845;0.000182593;4.69386e-07;0.9999;0.999977;./core_1089/iter_freqdep_13_9_2016_151949_81286149
0.5;0.59;0.5;1;0.87;1000000;1.64595;0.833508;1.15439;-0;0.815535;-0;-0;0.000204394;2.7949e-09;0.9999;0.999951;./core_1089/iter_freqdep_13_9_2016_152439_304896919
0.5;0.61;0.5;0.05;0.87;1000000;1.42818;0.599387;1.01611;3.88578e-07;0.964797;8.1069e-05;0.704114;0.000177215;3.53999e-07;0.9999;0.999998;./core_1090/iter_freqdep_13_9_2016_142526_248073634
0.5;0.61;0.5;0.1;0.87;1000000;1.44148;0.613441;1.03138;3.98889e-07;0.961948;7.44135e-05;0.643223;0.000177611;3.63636e-07;0.9999;0.999995;./core_1090/iter_freqdep_13_9_2016_143445_268520416
0.5;0.61;0.5;0.2;0.87;1000000;1.46806;0.640898;1.05929;4.3018e-07;0.954142;6.23189e-05;0.533624;0.000178688;3.92907e-07;0.9999;0.99999;./core_1090/iter_freqdep_13_9_2016_144356_292398716
0.5;0.61;0.5;0.5;0.87;1000000;1.54557;0.719198;1.12152;5.02224e-07;0.917134;3.33529e-05;0.277913;0.00018448;4.60551e-07;0.9999;0.999976;./core_1090/iter_freqdep_13_9_2016_145312_632247737
0.5;0.61;0.5;1;0.87;1000000;1.6548;0.84415;1.16913;-0;0.809982;-0;-0;0.000208423;2.87278e-09;0.9999;0.999948;./core_1090/iter_freqdep_13_9_2016_150209_414864823
0.5;0.63;0.5;0.05;0.87;1000000;1.42795;0.600649;1.01713;3.51137e-07;0.968461;8.25919e-05;0.718015;0.000178908;3.19169e-07;0.9999;0.999997;./core_1090/iter_freqdep_13_9_2016_150958_456930802
0.5;0.63;0.5;0.1;0.87;1000000;1.44169;0.615296;1.03341;3.60428e-07;0.965903;7.57636e-05;0.655459;0.000179269;3.27815e-07;0.9999;0.999995;./core_1090/iter_freqdep_13_9_2016_151725_246676214
0.5;0.63;0.5;0.2;0.87;1000000;1.46922;0.643854;1.06327;3.94742e-07;0.958263;6.33779e-05;0.543086;0.000180318;3.59753e-07;0.9999;0.99999;./core_1090/iter_freqdep_13_9_2016_152347_255053319
0.5;0.63;0.5;0.5;0.87;1000000;1.54991;0.725019;1.13044;4.92862e-07;0.919474;3.38316e-05;0.282007;0.000186362;4.51608e-07;0.9999;0.999974;./core_1090/iter_freqdep_13_9_2016_152733_457039216
0.5;0.63;0.5;1;0.87;1000000;1.66364;0.854851;1.18395;-0;0.80382;-0;-0;0.000212683;2.95744e-09;0.9999;0.999945;./core_1090/iter_freqdep_13_9_2016_152909_293464514
0.5;0.65;0.5;0.05;0.87;1000000;1.42771;0.601916;1.01815;3.12475e-07;0.972169;8.41379e-05;0.732144;0.00018059;2.83414e-07;0.9999;0.999997;./core_1091/iter_freqdep_13_9_2016_142506_48771856
0.5;0.65;0.5;0.1;0.87;1000000;1.44188;0.617157;1.03543;3.20667e-07;0.969912;7.71324e-05;0.667879;0.000180914;2.91004e-07;0.9999;0.999995;./core_1091/iter_freqdep_13_9_2016_143109_717146818
0.5;0.65;0.5;0.2;0.87;592;1.5343;0.599408;1.0522;8.90175e-07;0.749551;1.57215e-05;0.552759;6.15674e-05;1.56112e-06;0.9999;0.999996;./core_1091/iter_freqdep_13_9_2016_143850_880731040
0.5;0.65;0.5;0.5;0.87;1000000;1.55425;0.730827;1.13934;4.8331e-07;0.921797;3.43128e-05;0.286128;0.000188236;4.42509e-07;0.9999;0.999973;./core_1091/iter_freqdep_13_9_2016_143851_860716415
0.5;0.65;0.5;1;0.87;1000000;1.67248;0.865627;1.19887;-0;0.797002;-0;-0;0.000217206;3.04992e-09;0.9999;0.999942;./core_1091/iter_freqdep_13_9_2016_144556_109013695
0.5;0.67;0.5;0.05;0.87;1000000;1.42746;0.603188;1.01916;2.72519e-07;0.975928;8.57076e-05;0.746508;0.00018226;2.46676e-07;0.9999;0.999997;./core_1091/iter_freqdep_13_9_2016_145318_999564822
0.5;0.67;0.5;0.1;0.87;1000000;1.44206;0.619023;1.03745;2.79551e-07;0.973979;7.85201e-05;0.680487;0.000182544;2.53164e-07;0.9999;0.999994;./core_1091/iter_freqdep_13_9_2016_150019_703967102
0.5;0.67;0.5;0.2;0.87;1000000;1.47148;0.649778;1.07119;3.1983e-07;0.966715;6.55319e-05;0.562365;0.000183523;2.90266e-07;0.9999;0.999989;./core_1091/iter_freqdep_13_9_2016_150757_731914839
0.5;0.67;0.5;0.5;0.87;1000000;1.55859;0.736624;1.14823;4.73508e-07;0.924111;3.47967e-05;0.290275;0.000190102;4.332e-07;0.9999;0.999972;./core_1091/iter_freqdep_13_9_2016_151433_44068226
0.5;0.67;0.5;1;0.87;1000000;1.68133;0.876499;1.21393;-0;0.789487;-0;-0;0.000222028;3.15145e-09;0.9999;0.999938;./core_1091/iter_freqdep_13_9_2016_151954_577794967
0.5;0.69;0.5;0.05;0.87;1000000;1.4272;0.604468;1.02018;2.31211e-07;0.979742;8.73016e-05;0.761112;0.000183917;2.08916e-07;0.9999;0.999997;./core_1092/iter_freqdep_13_9_2016_142537_184893448
0.5;0.69;0.5;0.1;0.87;1000000;1.44222;0.620897;1.03946;2.36885e-07;0.978122;7.99274e-05;0.693287;0.000184157;2.14132e-07;0.9999;0.999994;./core_1092/iter_freqdep_13_9_2016_143252_790791054
0.5;0.69;0.5;0.2;0.87;1000000;1.47259;0.65275;1.07513;2.80131e-07;0.971068;6.66274e-05;0.572187;0.000185096;2.5375e-07;0.9999;0.999988;./core_1092/iter_freqdep_13_9_2016_144120_719608022
0.5;0.69;0.5;0.5;0.87;1000000;1.56292;0.742412;1.1571;4.63377e-07;0.92643;3.52833e-05;0.294449;0.000191957;4.23608e-07;0.9999;0.999971;./core_1092/iter_freqdep_13_9_2016_144931_405233144
0.5;0.69;0.5;1;0.87;1000000;1.69017;0.887491;1.22915;-0;0.781208;-0;-0;0.000227195;3.26358e-09;0.9999;0.999934;./core_1092/iter_freqdep_13_9_2016_145724_256095414
0.5;0.71;0.5;0.05;0.87;1000000;1.42692;0.605758;1.02119;1.88344e-07;0.983628;8.89207e-05;0.775962;0.00018556;1.69958e-07;0.9999;0.999997;./core_1092/iter_freqdep_13_9_2016_150356_615085976
0.5;0.71;0.5;0.1;0.87;1000000;1.44237;0.622781;1.04147;1.92641e-07;0.982344;8.13545e-05;0.706283;0.000185755;1.73898e-07;0.9999;0.999994;./core_1092/iter_freqdep_13_9_2016_151110_715353135
0.5;0.71;0.5;0.2;0.87;1000000;1.47367;0.655731;1.07907;2.38742e-07;0.975525;6.77354e-05;0.582132;0.000186645;2.15897e-07;0.9999;0.999988;./core_1092/iter_freqdep_13_9_2016_151742_591977367
0.5;0.71;0.5;0.5;0.87;1000000;1.56724;0.748192;1.16595;4.52822e-07;0.928768;3.57725e-05;0.29865;0.0001938;4.13644e-07;0.9999;0.999969;./core_1092/iter_freqdep_13_9_2016_152218_710212845
0.5;0.71;0.5;1;0.87;1000000;1.69901;0.898631;1.24458;-0;0.7721;-0;-0;0.000232761;3.38822e-09;0.9999;0.99993;./core_1092/iter_freqdep_13_9_2016_152607_63492415
0.5;0.73;0.5;0.05;0.87;1000000;1.42664;0.607058;1.02219;1.43879e-07;0.98759;9.05653e-05;0.791064;0.000187188;1.29783e-07;0.9999;0.999997;./core_1093/iter_freqdep_13_9_2016_142506_81660123
0.5;0.73;0.5;0.1;0.87;1000000;1.4425;0.624677;1.04347;1.46636e-07;0.986661;8.28022e-05;0.71948;0.000187333;1.32313e-07;0.9999;0.999994;./core_1093/iter_freqdep_13_9_2016_143145_347930250
0.5;0.73;0.5;0.2;0.87;1000000;1.47473;0.658724;1.08299;1.95481e-07;0.980103;6.88564e-05;0.592205;0.00018817;1.76558e-07;0.9999;0.999987;./core_1093/iter_freqdep_13_9_2016_144024_358637633
0.5;0.73;0.5;0.5;0.87;1000000;1.57156;0.753968;1.17479;4.41721e-07;0.931141;3.62644e-05;0.302878;0.000195629;4.03196e-07;0.9999;0.999968;./core_1093/iter_freqdep_13_9_2016_144906_149621298
0.5;0.73;0.5;1;0.87;324;1.74574;0.895704;1.24052;-0;0.647155;-0;-0;0.00014809;1.66185e-09;0.9999;0.999952;./core_1093/iter_freqdep_13_9_2016_145712_794091490
0.5;0.75;0.5;0.05;0.87;766;1.47891;0.561727;1.02096;1.01385e-06;0.774397;2.3692e-05;0.806607;6.53023e-05;1.71975e-06;0.9999;0.999999;./core_1093/iter_freqdep_13_9_2016_145713_987041395
0.5;0.75;0.5;0.1;0.87;1000000;1.44261;0.626587;1.04546;9.8675e-08;0.991089;8.42707e-05;0.732882;0.000188891;8.92243e-08;0.9999;0.999993;./core_1093/iter_freqdep_13_9_2016_145714_573220227
0.5;0.75;0.5;0.2;0.87;1000000;1.47575;0.661732;1.0869;1.50122e-07;0.984826;6.99906e-05;0.602406;0.000189667;1.35551e-07;0.9999;0.999987;./core_1093/iter_freqdep_13_9_2016_150458_616651011
0.5;0.75;0.5;0.5;0.87;1000000;1.57586;0.759742;1.18362;4.29918e-07;0.933574;3.67591e-05;0.307134;0.000197438;3.9212e-07;0.9999;0.999967;./core_1093/iter_freqdep_13_9_2016_151250_471877712
0.5;0.75;0.5;1;0.87;579845;1.71669;0.917454;1.27065;-0;0.711138;-0;-0;0.000258007;4.07461e-09;0.9999;0.999918;./core_1093/iter_freqdep_13_9_2016_151914_78077211
0.5;0.77;0.5;0.05;0.87;1000000;1.42601;0.609703;1.0242;4.93253e-08;0.995809;9.39342e-05;0.822053;0.000190392;4.51139e-08;0.9999;0.999997;./core_1094/iter_freqdep_13_9_2016_142612_333491326
0.5;0.77;0.5;0.1;0.87;1000000;1.4427;0.628515;1.04745;4.85442e-08;0.995647;8.57607e-05;0.746496;0.000190426;4.44632e-08;0.9999;0.999993;./core_1094/iter_freqdep_13_9_2016_143318_135572761
0.5;0.77;0.5;0.2;0.87;1000000;1.47675;0.664761;1.0908;1.02394e-07;0.98972;7.11382e-05;0.612739;0.000191133;9.26587e-08;0.9999;0.999986;./core_1094/iter_freqdep_13_9_2016_144027_969853432
0.5;0.77;0.5;0.5;0.87;1000000;1.58014;0.765519;1.19244;4.17211e-07;0.936094;3.72566e-05;0.311418;0.000199223;3.80232e-07;0.9999;0.999965;./core_1094/iter_freqdep_13_9_2016_144738_172177645
0.5;0.77;0.5;1;0.87;56890;1.72552;0.925403;1.28166;-0;0.654964;-0;-0;0.000282562;4.83577e-09;0.9999;0.999908;./core_1094/iter_freqdep_13_9_2016_145433_88329
0.5;0.79;0.5;0.05;0.87;994264;1.42588;0.610843;1.02518;1.18635e-08;0.999;9.56568e-05;0.837953;0.000192075;1.18465e-08;0.9999;0.999996;./core_1094/iter_freqdep_13_9_2016_145453_288633254
0.5;0.79;0.5;0.1;0.87;992867;1.44301;0.630208;1.04939;1.12378e-08;0.999;8.72693e-05;0.760325;0.000192079;1.13361e-08;0.9999;0.999993;./core_1094/iter_freqdep_13_9_2016_150050_591278721
0.5;0.79;0.5;0.2;0.87;1000000;1.4777;0.667816;1.09469;5.18718e-08;0.994825;7.22997e-05;0.623206;0.000192563;4.75309e-08;0.9999;0.999986;./core_1094/iter_freqdep_13_9_2016_150728_670567897
0.5;0.79;0.5;0.5;0.87;1000000;1.58441;0.771303;1.20126;4.03333e-07;0.938738;3.77569e-05;0.31573;0.000200979;3.67289e-07;0.9999;0.999964;./core_1094/iter_freqdep_13_9_2016_151309_383902331
0.5;0.79;0.5;1;0.87;367;1.75436;0.939539;1.30124;-0;0.650305;-0;-0;0.000303838;5.82161e-09;0.9999;0.999895;./core_1094/iter_freqdep_13_9_2016_151728_123026374
0.5;0.81;0.5;0.05;0.87;971449;1.42635;0.611372;1.02611;1.19857e-08;0.999;9.73984e-05;0.854133;0.000194075;1.19705e-08;0.9999;0.999996;./core_1095/iter_freqdep_13_9_2016_142547_758059713
0.5;0.81;0.5;0.1;0.87;967461;1.44394;0.631262;1.05122;1.13555e-08;0.999;8.87913e-05;0.774374;0.00019408;1.14563e-08;0.9999;0.999993;./core_1095/iter_freqdep_13_9_2016_143505_808603106
0.5;0.81;0.5;0.2;0.87;993633;1.47882;0.670685;1.0985;1.00941e-08;0.999;7.34728e-05;0.633809;0.000194088;1.04262e-08;0.9999;0.999985;./core_1095/iter_freqdep_13_9_2016_144444_755498301
0.5;0.81;0.5;0.5;0.87;1000000;1.58864;0.777101;1.21008;3.87942e-07;0.941553;3.82602e-05;0.320071;0.000202696;3.52978e-07;0.9999;0.999963;./core_1095/iter_freqdep_13_9_2016_145358_542984421
0.5;0.81;0.5;1;0.87;387;1.76355;0.954408;1.32183;-0;0.65134;-0;-0;0.00030795;6.01241e-09;0.9999;0.999889;./core_1095/iter_freqdep_13_9_2016_150236_29999497
0.5;0.83;0.5;0.05;0.87;666056;5.14288;0.835855;2.89868;3.90193e-08;0.94129;6.2563e-07;0.8709;1.02249e-05;1.23791e-07;0.965528;0.999979;./core_1095/iter_freqdep_13_9_2016_150237_14428288
0.5;0.83;0.5;0.1;0.87;830;1.5837;0.594094;1.08911;2.80579e-07;0.790697;3.86199e-06;0.788891;1.95942e-05;7.64114e-07;0.999369;0.999998;./core_1095/iter_freqdep_13_9_2016_151042_800119088
0.5;0.83;0.5;0.2;0.87;963299;1.48067;0.672782;1.10206;1.0198e-08;0.999;7.46512e-05;0.644552;0.000196089;1.05345e-08;0.9999;0.999985;./core_1095/iter_freqdep_13_9_2016_151044_262755835
0.5;0.83;0.5;0.5;0.87;1000000;1.59284;0.782921;1.21891;3.70489e-07;0.944615;3.87664e-05;0.32444;0.000204361;3.36801e-07;0.9999;0.999962;./core_1095/iter_freqdep_13_9_2016_151759_239877845
0.5;0.83;0.5;1;0.87;414;1.76215;0.969122;1.34224;-0;0.652366;-0;-0;0.000619297;2.32321e-08;0.9999;0.999773;./core_1095/iter_freqdep_13_9_2016_152317_750299894
0.5;0.85;0.5;0.05;0.87;908;1.49451;0.56983;1.0353;4.20646e-07;0.791529;8.51346e-06;0.887646;2.89274e-05;8.62595e-07;0.999861;0.999999;./core_1096/iter_freqdep_13_9_2016_142646_738196771
0.5;0.85;0.5;0.1;0.87;327479;4.00043;0.764929;2.25305;8.85258e-08;0.874577;6.17365e-07;0.803419;1.08212e-05;2.86241e-07;0.978221;0.999985;./core_1096/iter_freqdep_13_9_2016_142648_323726700
0.5;0.85;0.5;0.2;0.87;818;1.58261;0.636444;1.11439;4.2313e-07;0.797843;8.96749e-06;0.655601;3.67566e-05;8.04124e-07;0.999768;0.999996;./core_1096/iter_freqdep_13_9_2016_143011_886649242
0.5;0.85;0.5;0.5;0.87;1000000;1.59698;0.788776;1.22774;3.50297e-07;0.948017;3.92758e-05;0.328838;0.000205959;3.18148e-07;0.9999;0.99996;./core_1096/iter_freqdep_13_9_2016_143240_581247694
0.5;0.85;0.5;1;0.87;457;1.76555;0.983641;1.36239;-0;0.653385;-0;-0;0.00124361;9.12507e-08;0.999749;0.999534;./core_1096/iter_freqdep_13_9_2016_143945_466064700
0.5;0.87;0.5;0.05;0.87;996;1.47678;0.570374;1.02786;1.00136e-06;0.796398;2.92846e-05;0.904651;7.41474e-05;1.26556e-06;0.999955;0.999998;./core_1096/iter_freqdep_13_9_2016_144222_239767198
0.5;0.87;0.5;0.1;0.87;937;1.49837;0.593459;1.05375;1.05898e-06;0.801547;3.11245e-05;0.818074;8.51236e-05;1.40196e-06;0.999955;0.999996;./core_1096/iter_freqdep_13_9_2016_144453_486764151
0.5;0.87;0.5;0.2;0.87;237508;3.93491;0.783041;2.10961;8.77654e-08;0.861854;5.47658e-07;0.666661;1.1005e-05;2.78971e-07;0.982603;0.999985;./core_1096/iter_freqdep_13_9_2016_144732_892749490
0.5;0.87;0.5;0.5;0.87;722497;4.72067;0.891041;2.02727;3.37747e-08;0.906545;3.27675e-07;0.333332;1.0678e-05;1.01693e-07;0.988687;0.999981;./core_1096/iter_freqdep_13_9_2016_145024_448001482
0.5;0.87;0.5;1;0.87;588;1.7701;0.997147;1.38123;-0;0.654396;-0;-0;0.00301265;5.25963e-07;0.999033;0.998841;./core_1096/iter_freqdep_13_9_2016_145303_472368464
0.5;0.89;0.5;0.05;0.87;42421;1.42743;0.613417;1.02926;9.86805e-08;0.999912;0.0060683;0.90206;0.0117639;4.21282e-06;0.994119;0.999757;./core_1097/iter_freqdep_13_9_2016_142511_826882929
0.5;0.89;0.5;0.1;0.87;1101;1.50686;0.596847;1.06048;6.4019e-07;0.808702;1.80899e-05;0.833114;5.31122e-05;9.41955e-07;0.99983;0.999997;./core_1097/iter_freqdep_13_9_2016_142519_585756153
0.5;0.89;0.5;0.2;0.87;974;1.5437;0.642581;1.10784;8.82834e-07;0.814255;2.62897e-05;0.677773;8.66543e-05;1.09247e-06;0.999891;0.999992;./core_1097/iter_freqdep_13_9_2016_142520_535014344
0.5;0.89;0.5;0.5;0.87;339339;3.91506;0.859827;1.80015;6.14025e-08;0.844445;3.33381e-07;0.337791;1.13591e-05;1.80951e-07;0.991569;0.999984;./core_1097/iter_freqdep_13_9_2016_142521_341104861
0.5;0.89;0.5;1;0.87;897;1.76152;0.990845;1.37415;-0;0.655346;-0;-0;0.0253344;3.75176e-05;0.991572;0.990207;./core_1097/iter_freqdep_13_9_2016_143127_743283315
0.5;0.91;0.5;0.05;0.87;11208;1.4273;0.613687;1.0296;3.51713e-07;0.999923;0.0121367;0.899135;0.0234776;1.67111e-05;0.988276;0.999507;./core_1097/iter_freqdep_13_9_2016_143128_534336950
0.5;0.91;0.5;0.1;0.87;12335;1.44587;0.635125;1.05759;4.8639e-07;0.999928;0.0133935;0.807097;0.0284947;2.58475e-05;0.98571;0.998811;./core_1097/iter_freqdep_13_9_2016_143129_885442576
0.5;0.91;0.5;0.2;0.87;67677;1.48138;0.676358;1.10855;8.48682e-07;0.999937;0.0154235;0.648753;0.0397202;5.51528e-05;0.979882;0.996731;./core_1097/iter_freqdep_13_9_2016_143131_749334771
0.5;0.91;0.5;0.5;0.87;1316;3.43642;0.839186;1.66434;9.10367e-08;0.787657;3.38778e-07;0.34228;1.20514e-05;2.62322e-07;0.993301;0.999986;./core_1097/iter_freqdep_13_9_2016_143139_644314516
0.5;0.91;0.5;1;0.87;919;1.75315;0.982117;1.36384;-0;0.656184;-0;-0;0.049397;0.000144803;0.983288;0.980838;./core_1097/iter_freqdep_13_9_2016_143140_543655881
0.5;0.93;0.5;0.05;0.87;7213;1.42715;0.613945;1.02991;8.98635e-07;0.999935;0.0181115;0.896301;0.0349533;3.69432e-05;0.982558;0.999255;./core_1098/iter_freqdep_13_9_2016_143040_152895816
0.5;0.93;0.5;0.1;0.87;6872;1.44549;0.635345;1.05794;1.30448e-06;0.999941;0.0199754;0.801631;0.0423992;5.71947e-05;0.978707;0.998207;./core_1098/iter_freqdep_13_9_2016_143041_939723847
0.5;0.93;0.5;0.2;0.87;6494;1.47993;0.675891;1.10808;2.42105e-06;0.999954;0.0229602;0.640159;0.0589078;0.000121832;0.969971;0.995109;./core_1098/iter_freqdep_13_9_2016_143042_815148932
0.5;0.93;0.5;0.5;0.87;11156;1.57221;0.783866;1.21978;3.40095e-06;0.999968;0.0198184;0.313574;0.0950995;0.000410247;0.949618;0.981181;./core_1098/iter_freqdep_13_9_2016_143043_543854188
0.5;0.93;0.5;1;0.87;940;1.74525;0.973771;1.35396;-0;0.656913;-0;-0;0.0722902;0.000314734;0.975148;0.971856;./core_1098/iter_freqdep_13_9_2016_143044_720801345
0.5;0.95;0.5;0.05;0.87;5541;1.427;0.61419;1.03021;1.86602e-06;0.999945;0.0240045;0.893521;0.0462172;6.44598e-05;0.976953;0.999;./core_1098/iter_freqdep_13_9_2016_143045_684202279
0.5;0.95;0.5;0.1;0.87;5157;1.4451;0.635543;1.05825;2.77249e-06;0.999954;0.0264528;0.796302;0.0560156;9.98642e-05;0.971825;0.997601;./core_1098/iter_freqdep_13_9_2016_143046_203492986
0.5;0.95;0.5;0.2;0.87;4685;1.47845;0.675396;1.10755;5.27973e-06;0.999971;0.0303488;0.631878;0.0775668;0.000212224;0.960203;0.993505;./core_1098/iter_freqdep_13_9_2016_143047_384404773
0.5;0.95;0.5;0.5;0.87;5641;1.56554;0.778466;1.21306;7.39553e-06;0.999987;0.0261087;0.307512;0.123515;0.00070286;0.933361;0.975571;./core_1098/iter_freqdep_13_9_2016_143047_935087528
0.5;0.95;0.5;1;0.87;960;1.73771;0.965781;1.3445;-0;0.657539;-0;-0;0.0940927;0.000540917;0.967151;0.963238;./core_1098/iter_freqdep_13_9_2016_143048_484040819
0.5;0.97;0.5;0.05;0.87;4634;1.42683;0.614424;1.03049;3.36709e-06;0.999956;0.0298186;0.890788;0.0572776;9.88852e-05;0.971453;0.998743;./core_1099/iter_freqdep_13_9_2016_142625_477023266
0.5;0.97;0.5;0.1;0.87;4295;1.44468;0.63572;1.05853;5.06402e-06;0.999966;0.0328303;0.791097;0.069357;0.000153181;0.965058;0.996994;./core_1099/iter_freqdep_13_9_2016_142628_38844953
0.5;0.97;0.5;0.2;0.87;3938;1.47696;0.674876;1.10696;9.75419e-06;0.999987;0.037595;0.623889;0.0957162;0.000324742;0.950571;0.991923;./core_1099/iter_freqdep_13_9_2016_142629_390287346
0.5;0.97;0.5;0.5;0.87;4785;1.55921;0.773338;1.20668;1.35257e-05;0.9999;0.032241;0.301693;0.150434;0.00105857;0.91739;0.970263;./core_1099/iter_freqdep_13_9_2016_142630_281678561
0.5;0.97;0.5;1;0.87;980;1.73051;0.958127;1.33542;-0;0.658067;-0;-0;0.114876;0.000817598;0.959297;0.954961;./core_1099/iter_freqdep_13_9_2016_142633_207229360
0.5;0.99;0.5;0.05;0.87;4060;1.42666;0.614646;1.03075;5.50296e-06;0.999966;0.0355553;0.888098;0.0681404;0.000139784;0.966054;0.998485;./core_1099/iter_freqdep_13_9_2016_142633_809737225
0.5;0.99;0.5;0.1;0.87;3778;1.44425;0.635877;1.05877;8.33248e-06;0.999978;0.0391095;0.786011;0.0824288;0.000216531;0.958403;0.996386;./core_1099/iter_freqdep_13_9_2016_142634_472419969
0.5;0.99;0.5;0.2;0.87;3631;1.47547;0.674335;1.10633;1.61285e-05;0.9999;0.0447021;0.616177;0.113368;0.00045793;0.941073;0.990363;./core_1099/iter_freqdep_13_9_2016_142635_970024128
0.5;0.99;0.5;0.5;0.87;4343;1.5532;0.768464;1.2006;2.20783e-05;0.9999;0.0382201;0.296099;0.175959;0.00146975;0.901698;0.965237;./core_1099/iter_freqdep_13_9_2016_142636_709415001
0.5;0.99;0.5;1;0.87;1000;1.72362;0.950788;1.32671;-0;0.658499;-0;-0;0.134707;0.0011396;0.951586;0.947004;./core_1099/iter_freqdep_13_9_2016_142637_998644109
0.5;0.01;0.5;0.05;0.89;1000000;1.44852;0.547296;0.983483;8.92965e-07;0.863046;4.18681e-05;0.362366;0.000120287;8.92275e-07;0.9999;1;./core_1100/iter_freqdep_13_9_2016_142539_21453894
